Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Time Slot,Day of the Week,Request Status,Trip Duration (Mins.)
1626,Airport,97,Trip Completed,12-07-2016 06:58,12-07-2016 07:49,Morning,Tue,Request Fullfilled,51
3505,City,97,Trip Completed,13-07-2016 17:37,13-07-2016 18:22,Evening,Wed,Request Fullfilled,44.9
3758,City,97,Trip Completed,13-07-2016 20:37,13-07-2016 21:16,Evening,Wed,Request Fullfilled,38.4
4649,City,97,Trip Completed,14-07-2016 11:50,14-07-2016 12:44,Morning,Thu,Request Fullfilled,54.4
4745,Airport,97,Trip Completed,14-07-2016 15:06,14-07-2016 16:05,Afternoon,Thu,Request Fullfilled,59.6
5354,Airport,97,Trip Completed,14-07-2016 23:07,15-07-2016 00:01,Night,Thu,Request Fullfilled,54
5953,City,97,Trip Completed,15-07-2016 10:42,15-07-2016 11:38,Morning,Fri,Request Fullfilled,56.6
6577,City,97,Trip Completed,15-07-2016 21:19,15-07-2016 21:48,Night,Fri,Request Fullfilled,29.8
1565,Airport,98,Trip Completed,12-07-2016 06:21,12-07-2016 07:32,Morning,Tue,Request Fullfilled,71
1973,Airport,98,Trip Completed,12-07-2016 12:17,12-07-2016 12:47,Afternoon,Tue,Request Fullfilled,30
2363,Airport,98,Trip Completed,12-07-2016 19:31,12-07-2016 20:32,Evening,Tue,Request Fullfilled,61
2994,City,98,Trip Completed,13-07-2016 07:15,13-07-2016 08:12,Morning,Wed,Request Fullfilled,57.3
3201,Airport,98,Trip Completed,13-07-2016 09:33,13-07-2016 10:17,Morning,Wed,Request Fullfilled,44.2
3511,City,98,Trip Completed,13-07-2016 17:38,13-07-2016 18:54,Evening,Wed,Request Fullfilled,76.4
3956,Airport,98,Trip Completed,13-07-2016 22:47,13-07-2016 23:41,Night,Wed,Request Fullfilled,54
4359,City,98,Trip Completed,14-07-2016 07:27,14-07-2016 08:03,Morning,Thu,Request Fullfilled,36.9
4798,City,98,Trip Completed,14-07-2016 16:52,14-07-2016 17:39,Afternoon,Thu,Request Fullfilled,47
5955,Airport,98,Trip Completed,15-07-2016 10:45,15-07-2016 11:48,Morning,Fri,Request Fullfilled,62.5
6117,Airport,98,Trip Completed,15-07-2016 15:17,15-07-2016 16:06,Afternoon,Fri,Request Fullfilled,49.7
6252,City,98,Trip Completed,15-07-2016 18:00,15-07-2016 18:46,Evening,Fri,Request Fullfilled,45.4
101,Airport,99,Trip Completed,11-07-2016 05:08,11-07-2016 06:09,Early Morning,Mon,Request Fullfilled,61
351,City,99,Trip Completed,11-07-2016 07:53,11-07-2016 08:55,Morning,Mon,Request Fullfilled,62
871,City,99,Trip Completed,11-07-2016 17:57,11-07-2016 18:42,Evening,Mon,Request Fullfilled,45
1330,Airport,99,Trip Completed,11-07-2016 23:11,12-07-2016 00:14,Night,Mon,Request Fullfilled,63
3227,Airport,99,Trip Completed,13-07-2016 09:52,13-07-2016 10:33,Morning,Wed,Request Fullfilled,40.8
4921,City,99,Trip Completed,14-07-2016 18:14,14-07-2016 19:20,Evening,Thu,Request Fullfilled,65.9
5373,City,99,Trip Completed,14-07-2016 23:42,15-07-2016 00:17,Night,Thu,Request Fullfilled,35
6612,Airport,99,Trip Completed,15-07-2016 21:49,15-07-2016 22:28,Night,Fri,Request Fullfilled,38.9
50,City,100,Trip Completed,11-07-2016 03:22,11-07-2016 03:57,Early Morning,Mon,Request Fullfilled,35
102,Airport,100,Trip Completed,11-07-2016 05:01,11-07-2016 05:38,Early Morning,Mon,Request Fullfilled,37
211,City,100,Trip Completed,11-07-2016 06:08,11-07-2016 06:47,Morning,Mon,Request Fullfilled,39
510,City,100,Trip Completed,11-07-2016 09:40,11-07-2016 11:01,Morning,Mon,Request Fullfilled,81
1548,Airport,100,Trip Completed,12-07-2016 06:10,12-07-2016 07:12,Morning,Tue,Request Fullfilled,62
2208,City,100,Trip Completed,12-07-2016 17:59,12-07-2016 19:00,Evening,Tue,Request Fullfilled,61
4030,City,100,Trip Completed,14-07-2016 00:13,14-07-2016 00:47,Late Night,Thu,Request Fullfilled,34.2
4370,City,100,Trip Completed,14-07-2016 07:36,14-07-2016 08:16,Morning,Thu,Request Fullfilled,39.6
5834,Airport,100,Trip Completed,15-07-2016 08:54,15-07-2016 10:05,Morning,Fri,Request Fullfilled,71.8
639,City,101,Trip Completed,11-07-2016 12:28,11-07-2016 12:56,Afternoon,Mon,Request Fullfilled,28
1451,Airport,101,Trip Completed,12-07-2016 04:53,12-07-2016 05:40,Early Morning,Tue,Request Fullfilled,47
2335,City,101,Trip Completed,12-07-2016 19:15,12-07-2016 20:02,Evening,Tue,Request Fullfilled,47
2572,Airport,101,Trip Completed,12-07-2016 21:35,12-07-2016 22:42,Night,Tue,Request Fullfilled,67
3326,Airport,101,Trip Completed,13-07-2016 12:29,13-07-2016 13:09,Afternoon,Wed,Request Fullfilled,40.3
3916,City,101,Trip Completed,13-07-2016 22:08,13-07-2016 23:22,Night,Wed,Request Fullfilled,74.4
4514,City,101,Trip Completed,14-07-2016 09:16,14-07-2016 10:16,Morning,Thu,Request Fullfilled,60.2
6604,City,101,Trip Completed,15-07-2016 21:42,15-07-2016 22:19,Night,Fri,Request Fullfilled,37.2
373,Airport,102,Trip Completed,11-07-2016 08:09,11-07-2016 09:16,Morning,Mon,Request Fullfilled,67
1338,Airport,102,Trip Completed,11-07-2016 23:23,11-07-2016 23:58,Night,Mon,Request Fullfilled,35
1830,City,102,Trip Completed,12-07-2016 09:33,12-07-2016 10:43,Morning,Tue,Request Fullfilled,70
2274,City,102,Trip Completed,12-07-2016 18:33,12-07-2016 19:22,Evening,Tue,Request Fullfilled,49
3224,Airport,102,Trip Completed,13-07-2016 09:52,13-07-2016 10:28,Morning,Wed,Request Fullfilled,36.2
5321,City,102,Trip Completed,14-07-2016 22:09,14-07-2016 22:46,Night,Thu,Request Fullfilled,36.3
5520,City,102,Trip Completed,15-07-2016 05:17,15-07-2016 06:01,Early Morning,Fri,Request Fullfilled,43.9
5842,City,102,Trip Completed,15-07-2016 09:04,15-07-2016 09:53,Morning,Fri,Request Fullfilled,48.5
6429,Airport,102,Trip Completed,15-07-2016 19:49,15-07-2016 20:34,Evening,Fri,Request Fullfilled,44.9
6704,Airport,102,Trip Completed,15-07-2016 22:58,15-07-2016 23:59,Night,Fri,Request Fullfilled,61.6
2057,Airport,103,Trip Completed,12-07-2016 15:02,12-07-2016 15:36,Afternoon,Tue,Request Fullfilled,34
3723,Airport,103,Trip Completed,13-07-2016 20:03,13-07-2016 20:57,Evening,Wed,Request Fullfilled,53.4
4492,City,103,Trip Completed,14-07-2016 09:01,14-07-2016 10:05,Morning,Thu,Request Fullfilled,63.4
5153,Airport,103,Trip Completed,14-07-2016 20:29,14-07-2016 21:38,Evening,Thu,Request Fullfilled,69
6531,City,103,Trip Completed,15-07-2016 20:49,15-07-2016 21:27,Evening,Fri,Request Fullfilled,38.2
521,City,104,Trip Completed,11-07-2016 09:48,11-07-2016 10:55,Morning,Mon,Request Fullfilled,67
1850,City,104,Trip Completed,12-07-2016 09:45,12-07-2016 10:20,Morning,Tue,Request Fullfilled,35
2851,Airport,104,Trip Completed,13-07-2016 05:31,13-07-2016 06:39,Early Morning,Wed,Request Fullfilled,67.7
5380,Airport,104,Trip Completed,14-07-2016 23:50,15-07-2016 00:39,Night,Thu,Request Fullfilled,49.4
5917,Airport,104,Trip Completed,15-07-2016 10:04,15-07-2016 10:54,Morning,Fri,Request Fullfilled,50
148,Airport,105,Trip Completed,11-07-2016 05:36,11-07-2016 06:46,Early Morning,Mon,Request Fullfilled,70
1113,City,105,Trip Completed,11-07-2016 20:18,11-07-2016 20:55,Evening,Mon,Request Fullfilled,37
1758,Airport,105,Trip Completed,12-07-2016 08:44,12-07-2016 09:19,Morning,Tue,Request Fullfilled,35
2395,Airport,105,Trip Completed,12-07-2016 19:55,12-07-2016 20:50,Evening,Tue,Request Fullfilled,55
2708,Airport,105,Trip Completed,13-07-2016 01:22,13-07-2016 02:35,Late Night,Wed,Request Fullfilled,72.6
2995,City,105,Trip Completed,13-07-2016 07:07,13-07-2016 08:08,Morning,Wed,Request Fullfilled,61.2
3993,City,105,Trip Completed,13-07-2016 23:31,14-07-2016 00:14,Night,Wed,Request Fullfilled,42.4
4724,City,105,Trip Completed,14-07-2016 13:52,14-07-2016 14:29,Afternoon,Thu,Request Fullfilled,37.1
5144,Airport,105,Trip Completed,14-07-2016 20:21,14-07-2016 21:16,Evening,Thu,Request Fullfilled,55.8
5572,City,105,Trip Completed,15-07-2016 05:46,15-07-2016 06:40,Early Morning,Fri,Request Fullfilled,53.4
5740,Airport,105,Trip Completed,15-07-2016 07:50,15-07-2016 08:58,Morning,Fri,Request Fullfilled,68.1
5938,City,105,Trip Completed,15-07-2016 10:16,15-07-2016 11:06,Morning,Fri,Request Fullfilled,50.3
6299,City,105,Trip Completed,15-07-2016 18:25,15-07-2016 19:07,Evening,Fri,Request Fullfilled,41.7
6695,Airport,105,Trip Completed,15-07-2016 22:45,16-07-2016 00:02,Night,Fri,Request Fullfilled,77.1
507,Airport,106,Trip Completed,11-07-2016 09:40,11-07-2016 10:38,Morning,Mon,Request Fullfilled,58
1135,Airport,106,Trip Completed,11-07-2016 20:37,11-07-2016 21:29,Evening,Mon,Request Fullfilled,52
1479,City,106,Trip Completed,12-07-2016 05:16,12-07-2016 05:58,Early Morning,Tue,Request Fullfilled,42
3275,City,106,Trip Completed,13-07-2016 10:39,13-07-2016 11:39,Morning,Wed,Request Fullfilled,59.8
4078,City,106,Trip Completed,14-07-2016 02:10,14-07-2016 03:05,Late Night,Thu,Request Fullfilled,55
4176,Airport,106,Trip Completed,14-07-2016 05:18,14-07-2016 06:01,Early Morning,Thu,Request Fullfilled,43.6
4776,City,106,Trip Completed,14-07-2016 16:16,14-07-2016 17:31,Afternoon,Thu,Request Fullfilled,74.7
4899,Airport,106,Trip Completed,14-07-2016 18:02,14-07-2016 19:01,Evening,Thu,Request Fullfilled,59.1
35,City,107,Trip Completed,11-07-2016 02:36,11-07-2016 03:03,Late Night,Mon,Request Fullfilled,27
161,Airport,107,Trip Completed,11-07-2016 05:36,11-07-2016 06:10,Early Morning,Mon,Request Fullfilled,34
831,Airport,107,Trip Completed,11-07-2016 17:30,11-07-2016 18:19,Evening,Mon,Request Fullfilled,49
1080,Airport,107,Trip Completed,11-07-2016 19:59,11-07-2016 20:38,Evening,Mon,Request Fullfilled,39
2496,City,107,Trip Completed,12-07-2016 20:53,12-07-2016 21:33,Evening,Tue,Request Fullfilled,40
3141,City,107,Trip Completed,13-07-2016 08:58,13-07-2016 09:28,Morning,Wed,Request Fullfilled,29.7
3297,City,107,Trip Completed,13-07-2016 11:37,13-07-2016 12:14,Morning,Wed,Request Fullfilled,36.6
3602,Airport,107,Trip Completed,13-07-2016 18:40,13-07-2016 19:13,Evening,Wed,Request Fullfilled,33.6
4150,City,107,Trip Completed,14-07-2016 04:51,14-07-2016 05:50,Early Morning,Thu,Request Fullfilled,59.1
4361,City,107,Trip Completed,14-07-2016 07:29,14-07-2016 08:28,Morning,Thu,Request Fullfilled,59.1
4642,City,107,Trip Completed,14-07-2016 11:44,14-07-2016 12:41,Morning,Thu,Request Fullfilled,56.8
4752,City,107,Trip Completed,14-07-2016 15:19,14-07-2016 16:11,Afternoon,Thu,Request Fullfilled,52
4849,City,107,Trip Completed,14-07-2016 17:39,14-07-2016 18:44,Evening,Thu,Request Fullfilled,65
6199,City,107,Trip Completed,15-07-2016 17:25,15-07-2016 18:19,Evening,Fri,Request Fullfilled,53.7
241,City,108,Trip Completed,11-07-2016 06:31,11-07-2016 07:17,Morning,Mon,Request Fullfilled,46
1339,Airport,108,Trip Completed,11-07-2016 23:25,12-07-2016 00:32,Night,Mon,Request Fullfilled,67
1454,City,108,Trip Completed,12-07-2016 04:54,12-07-2016 06:07,Early Morning,Tue,Request Fullfilled,73
4342,City,108,Trip Completed,14-07-2016 07:17,14-07-2016 08:15,Morning,Thu,Request Fullfilled,58.6
6766,City,108,Trip Completed,15-07-2016 00:06,15-07-2016 01:10,Late Night,Fri,Request Fullfilled,63.6
6213,City,108,Trip Completed,15-07-2016 17:30,15-07-2016 18:32,Evening,Fri,Request Fullfilled,62.7
41,City,109,Trip Completed,11-07-2016 02:47,11-07-2016 03:23,Late Night,Mon,Request Fullfilled,36
279,Airport,109,Trip Completed,11-07-2016 06:58,11-07-2016 07:47,Morning,Mon,Request Fullfilled,49
952,City,109,Trip Completed,11-07-2016 18:39,11-07-2016 19:19,Evening,Mon,Request Fullfilled,40
1200,Airport,109,Trip Completed,11-07-2016 21:13,11-07-2016 22:29,Night,Mon,Request Fullfilled,76
1775,City,109,Trip Completed,12-07-2016 08:57,12-07-2016 09:52,Morning,Tue,Request Fullfilled,55
1953,Airport,109,Trip Completed,12-07-2016 11:38,12-07-2016 12:41,Morning,Tue,Request Fullfilled,63
3270,City,109,Trip Completed,13-07-2016 10:28,13-07-2016 11:04,Morning,Wed,Request Fullfilled,37
3497,Airport,109,Trip Completed,13-07-2016 17:32,13-07-2016 18:27,Evening,Wed,Request Fullfilled,55.4
3897,Airport,109,Trip Completed,13-07-2016 22:00,13-07-2016 22:37,Night,Wed,Request Fullfilled,37.1
4601,City,109,Trip Completed,14-07-2016 10:13,14-07-2016 10:52,Morning,Thu,Request Fullfilled,38.8
4621,Airport,109,Trip Completed,14-07-2016 11:02,14-07-2016 11:46,Morning,Thu,Request Fullfilled,43.9
5061,City,109,Trip Completed,14-07-2016 19:29,14-07-2016 20:13,Evening,Thu,Request Fullfilled,44
5359,City,109,Trip Completed,14-07-2016 23:21,15-07-2016 00:24,Night,Thu,Request Fullfilled,62.1
6179,Airport,109,Trip Completed,15-07-2016 16:53,15-07-2016 18:08,Afternoon,Fri,Request Fullfilled,75.7
469,Airport,110,Trip Completed,11-07-2016 09:24,11-07-2016 10:04,Morning,Mon,Request Fullfilled,40
914,City,110,Trip Completed,11-07-2016 18:17,11-07-2016 18:58,Evening,Mon,Request Fullfilled,41
1386,Airport,110,Trip Completed,12-07-2016 01:30,12-07-2016 02:42,Late Night,Tue,Request Fullfilled,72
1935,City,110,Trip Completed,12-07-2016 11:16,12-07-2016 12:17,Morning,Tue,Request Fullfilled,61
3243,Airport,110,Trip Completed,13-07-2016 10:03,13-07-2016 10:46,Morning,Wed,Request Fullfilled,42.8
3449,City,110,Trip Completed,13-07-2016 16:52,13-07-2016 17:21,Afternoon,Wed,Request Fullfilled,29
4500,City,110,Trip Completed,14-07-2016 09:04,14-07-2016 10:09,Morning,Thu,Request Fullfilled,64.5
5328,Airport,110,Trip Completed,14-07-2016 22:10,14-07-2016 22:51,Night,Thu,Request Fullfilled,40.8
5576,City,110,Trip Completed,15-07-2016 05:53,15-07-2016 06:25,Early Morning,Fri,Request Fullfilled,32.1
6112,Airport,110,Trip Completed,15-07-2016 15:06,15-07-2016 16:12,Afternoon,Fri,Request Fullfilled,65.6
6438,Airport,110,Trip Completed,15-07-2016 19:54,15-07-2016 20:36,Evening,Fri,Request Fullfilled,42.2
707,Airport,111,Trip Completed,11-07-2016 14:17,11-07-2016 14:55,Afternoon,Mon,Request Fullfilled,38
1136,Airport,111,Trip Completed,11-07-2016 20:32,11-07-2016 21:20,Evening,Mon,Request Fullfilled,48
2961,Airport,111,Trip Completed,13-07-2016 06:48,13-07-2016 07:47,Morning,Wed,Request Fullfilled,58.2
3428,City,111,Trip Completed,13-07-2016 15:55,13-07-2016 16:45,Afternoon,Wed,Request Fullfilled,50
4045,Airport,111,Trip Completed,14-07-2016 00:56,14-07-2016 01:22,Late Night,Thu,Request Fullfilled,26.4
5399,City,111,Trip Completed,15-07-2016 00:58,15-07-2016 02:16,Late Night,Fri,Request Fullfilled,77.8
5730,City,111,Trip Completed,15-07-2016 07:50,15-07-2016 08:45,Morning,Fri,Request Fullfilled,54.9
180,Airport,112,Trip Completed,11-07-2016 05:48,11-07-2016 06:28,Early Morning,Mon,Request Fullfilled,40
1694,City,112,Trip Completed,12-07-2016 07:54,12-07-2016 08:48,Morning,Tue,Request Fullfilled,54
2294,City,112,Trip Completed,12-07-2016 18:47,12-07-2016 19:49,Evening,Tue,Request Fullfilled,62
3630,City,112,Trip Completed,13-07-2016 18:59,13-07-2016 19:59,Evening,Wed,Request Fullfilled,59.6
3978,City,112,Trip Completed,13-07-2016 23:18,13-07-2016 23:46,Night,Wed,Request Fullfilled,28.1
4426,City,112,Trip Completed,14-07-2016 08:21,14-07-2016 09:08,Morning,Thu,Request Fullfilled,47
5115,Airport,112,Trip Completed,14-07-2016 20:03,14-07-2016 21:08,Evening,Thu,Request Fullfilled,64.4
5558,Airport,112,Trip Completed,15-07-2016 05:32,15-07-2016 06:05,Early Morning,Fri,Request Fullfilled,33.7
5827,Airport,112,Trip Completed,15-07-2016 08:52,15-07-2016 09:29,Morning,Fri,Request Fullfilled,36.7
6063,Airport,112,Trip Completed,15-07-2016 13:48,15-07-2016 14:19,Afternoon,Fri,Request Fullfilled,30.3
6691,Airport,112,Trip Completed,15-07-2016 22:47,16-07-2016 00:01,Night,Fri,Request Fullfilled,73.6
170,City,113,Trip Completed,11-07-2016 05:45,11-07-2016 06:39,Early Morning,Mon,Request Fullfilled,54
1326,Airport,113,Trip Completed,11-07-2016 23:06,12-07-2016 00:07,Night,Mon,Request Fullfilled,61
1476,City,113,Trip Completed,12-07-2016 05:16,12-07-2016 06:04,Early Morning,Tue,Request Fullfilled,48
2937,Airport,113,Trip Completed,13-07-2016 06:27,13-07-2016 07:15,Morning,Wed,Request Fullfilled,48.2
3973,City,113,Trip Completed,13-07-2016 22:58,13-07-2016 23:51,Night,Wed,Request Fullfilled,53.3
4644,City,113,Trip Completed,14-07-2016 11:47,14-07-2016 12:20,Morning,Thu,Request Fullfilled,33
5086,Airport,113,Trip Completed,14-07-2016 19:41,14-07-2016 21:02,Evening,Thu,Request Fullfilled,81.1
6572,Airport,113,Trip Completed,15-07-2016 21:11,15-07-2016 22:02,Night,Fri,Request Fullfilled,51.3
6755,Airport,113,Trip Completed,15-07-2016 23:57,16-07-2016 01:09,Night,Fri,Request Fullfilled,71.9
1483,City,114,Trip Completed,12-07-2016 05:22,12-07-2016 06:22,Early Morning,Tue,Request Fullfilled,60
1844,City,114,Trip Completed,12-07-2016 09:40,12-07-2016 10:11,Morning,Tue,Request Fullfilled,31
2120,Airport,114,Trip Completed,12-07-2016 16:44,12-07-2016 17:33,Afternoon,Tue,Request Fullfilled,49
2411,City,114,Trip Completed,12-07-2016 20:04,12-07-2016 20:40,Evening,Tue,Request Fullfilled,36
2903,Airport,114,Trip Completed,13-07-2016 06:00,13-07-2016 06:40,Morning,Wed,Request Fullfilled,40.3
3289,City,114,Trip Completed,13-07-2016 11:06,13-07-2016 11:51,Morning,Wed,Request Fullfilled,44.4
3859,Airport,114,Trip Completed,13-07-2016 21:38,13-07-2016 22:28,Night,Wed,Request Fullfilled,50.3
4313,City,114,Trip Completed,14-07-2016 06:49,14-07-2016 07:44,Morning,Thu,Request Fullfilled,54.5
5325,City,114,Trip Completed,14-07-2016 22:11,14-07-2016 23:12,Night,Thu,Request Fullfilled,60.9
5906,City,114,Trip Completed,15-07-2016 09:56,15-07-2016 10:29,Morning,Fri,Request Fullfilled,32.3
6049,City,114,Trip Completed,15-07-2016 13:27,15-07-2016 14:32,Afternoon,Fri,Request Fullfilled,64.9
664,Airport,115,Trip Completed,11-07-2016 12:58,11-07-2016 14:07,Afternoon,Mon,Request Fullfilled,69
750,City,115,Trip Completed,11-07-2016 15:52,11-07-2016 16:27,Afternoon,Mon,Request Fullfilled,35
1950,City,115,Trip Completed,12-07-2016 11:33,12-07-2016 12:04,Morning,Tue,Request Fullfilled,31
2989,Airport,115,Trip Completed,13-07-2016 07:08,13-07-2016 07:42,Morning,Wed,Request Fullfilled,33.9
3266,Airport,115,Trip Completed,13-07-2016 10:27,13-07-2016 11:19,Morning,Wed,Request Fullfilled,51.7
4358,Airport,115,Trip Completed,14-07-2016 07:25,14-07-2016 08:08,Morning,Thu,Request Fullfilled,43.5
4720,Airport,115,Trip Completed,14-07-2016 13:48,14-07-2016 14:41,Afternoon,Thu,Request Fullfilled,52.3
5019,City,115,Trip Completed,14-07-2016 19:07,14-07-2016 19:59,Evening,Thu,Request Fullfilled,52.3
5925,City,115,Trip Completed,15-07-2016 10:08,15-07-2016 10:32,Morning,Fri,Request Fullfilled,24.6
112,Airport,116,Trip Completed,11-07-2016 05:01,11-07-2016 06:04,Early Morning,Mon,Request Fullfilled,63
213,City,116,Trip Completed,11-07-2016 06:15,11-07-2016 06:57,Morning,Mon,Request Fullfilled,42
1818,Airport,116,Trip Completed,12-07-2016 09:29,12-07-2016 10:38,Morning,Tue,Request Fullfilled,69
2018,Airport,116,Trip Completed,12-07-2016 13:39,12-07-2016 14:19,Afternoon,Tue,Request Fullfilled,40
3231,Airport,116,Trip Completed,13-07-2016 09:57,13-07-2016 10:48,Morning,Wed,Request Fullfilled,50.4
3378,Airport,116,Trip Completed,13-07-2016 14:19,13-07-2016 14:58,Afternoon,Wed,Request Fullfilled,38.9
3896,City,116,Trip Completed,13-07-2016 21:55,13-07-2016 22:54,Night,Wed,Request Fullfilled,59.5
4828,City,116,Trip Completed,14-07-2016 17:26,14-07-2016 17:59,Evening,Thu,Request Fullfilled,33.6
5944,City,116,Trip Completed,15-07-2016 10:23,15-07-2016 11:33,Morning,Fri,Request Fullfilled,70.7
6245,Airport,116,Trip Completed,15-07-2016 17:58,15-07-2016 18:57,Evening,Fri,Request Fullfilled,58.5
3957,City,117,Trip Completed,13-07-2016 22:42,13-07-2016 23:43,Night,Wed,Request Fullfilled,61.3
4066,Airport,117,Trip Completed,14-07-2016 01:56,14-07-2016 03:07,Late Night,Thu,Request Fullfilled,71.2
4691,City,117,Trip Completed,14-07-2016 13:01,14-07-2016 13:54,Afternoon,Thu,Request Fullfilled,52.5
6153,Airport,117,Trip Completed,15-07-2016 16:23,15-07-2016 17:33,Afternoon,Fri,Request Fullfilled,69.8
260,City,118,Trip Completed,11-07-2016 06:45,11-07-2016 07:54,Morning,Mon,Request Fullfilled,69
1077,Airport,118,Trip Completed,11-07-2016 19:55,11-07-2016 20:44,Evening,Mon,Request Fullfilled,49
1316,City,118,Trip Completed,11-07-2016 22:54,11-07-2016 23:45,Night,Mon,Request Fullfilled,51
1754,City,118,Trip Completed,12-07-2016 08:42,12-07-2016 09:39,Morning,Tue,Request Fullfilled,57
2086,City,118,Trip Completed,12-07-2016 15:44,12-07-2016 16:30,Afternoon,Tue,Request Fullfilled,46
3044,Airport,118,Trip Completed,13-07-2016 07:38,13-07-2016 08:19,Morning,Wed,Request Fullfilled,40.7
3295,City,118,Trip Completed,13-07-2016 11:32,13-07-2016 12:15,Morning,Wed,Request Fullfilled,43
3347,Airport,118,Trip Completed,13-07-2016 12:58,13-07-2016 13:54,Afternoon,Wed,Request Fullfilled,56.6
3801,Airport,118,Trip Completed,13-07-2016 20:59,13-07-2016 21:37,Evening,Wed,Request Fullfilled,38.2
4249,City,118,Trip Completed,14-07-2016 06:03,14-07-2016 06:57,Morning,Thu,Request Fullfilled,54.1
5096,Airport,118,Trip Completed,14-07-2016 19:52,14-07-2016 20:49,Evening,Thu,Request Fullfilled,57
5892,City,118,Trip Completed,15-07-2016 09:48,15-07-2016 10:46,Morning,Fri,Request Fullfilled,58
6281,Airport,118,Trip Completed,15-07-2016 18:16,15-07-2016 19:23,Evening,Fri,Request Fullfilled,66.5
